Date,Rented Bike Count,Temperature(∞C),Humidity(%),Visibility (10m),Dew point temperature(∞C),Functioning Day,Seasons_Spring,Seasons_Summer,Seasons_Winter
1534896000000000000,751,36.2,36.0,1985,18.7,1,0.0,1.0,0.0
1534896000000000000,831,36.8,36.0,2000,19.2,1,0.0,1.0,0.0
1534896000000000000,981,37.4,35.0,2000,19.3,1,0.0,1.0,0.0
1534896000000000000,1439,36.4,39.0,2000,20.2,1,0.0,1.0,0.0
1534896000000000000,2024,35.4,40.0,2000,19.7,1,0.0,1.0,0.0
1534896000000000000,1864,35.2,41.0,2000,19.9,1,0.0,1.0,0.0
1534896000000000000,1672,33.2,51.0,2000,21.6,1,0.0,1.0,0.0
1534896000000000000,1671,33.1,46.0,2000,19.9,1,0.0,1.0,0.0
1534896000000000000,1487,32.1,47.0,2000,19.3,1,0.0,1.0,0.0
1534896000000000000,1100,31.2,50.0,2000,19.5,1,0.0,1.0,0.0
1534982400000000000,896,30.7,52.0,2000,19.7,1,0.0,1.0,0.0
1534982400000000000,736,30.1,54.0,2000,19.7,1,0.0,1.0,0.0
1534982400000000000,490,29.8,53.0,2000,19.1,1,0.0,1.0,0.0
1534982400000000000,303,29.7,52.0,2000,18.7,1,0.0,1.0,0.0
1534982400000000000,167,29.3,54.0,2000,19.0,1,0.0,1.0,0.0
1534982400000000000,184,28.5,57.0,2000,19.1,1,0.0,1.0,0.0
1534982400000000000,490,28.3,55.0,2000,18.3,1,0.0,1.0,0.0
1534982400000000000,712,28.3,55.0,2000,18.3,1,0.0,1.0,0.0
1534982400000000000,1580,28.1,58.0,2000,19.0,1,0.0,1.0,0.0
1534982400000000000,912,29.3,54.0,2000,19.0,1,0.0,1.0,0.0
1534982400000000000,548,30.2,52.0,2000,19.2,1,0.0,1.0,0.0
1534982400000000000,703,29.9,57.0,1992,20.4,1,0.0,1.0,0.0
1534982400000000000,759,31.9,49.0,2000,19.8,1,0.0,1.0,0.0
1534982400000000000,580,31.0,53.0,2000,20.2,1,0.0,1.0,0.0
1534982400000000000,731,30.5,59.0,2000,21.5,1,0.0,1.0,0.0
1534982400000000000,826,32.0,53.0,1992,21.2,1,0.0,1.0,0.0
1534982400000000000,932,31.7,56.0,2000,21.8,1,0.0,1.0,0.0
1534982400000000000,1227,30.8,59.0,2000,21.8,1,0.0,1.0,0.0
1534982400000000000,1397,30.6,55.0,2000,20.5,1,0.0,1.0,0.0
1534982400000000000,578,30.0,59.0,1970,21.1,1,0.0,1.0,0.0
1534982400000000000,256,29.2,62.0,1952,21.1,1,0.0,1.0,0.0
1534982400000000000,188,27.8,72.0,2000,22.2,1,0.0,1.0,0.0
1534982400000000000,214,26.6,84.0,1815,23.6,1,0.0,1.0,0.0
1534982400000000000,266,26.1,84.0,1801,23.1,1,0.0,1.0,0.0
1535068800000000000,237,25.7,83.0,2000,22.5,1,0.0,1.0,0.0
1535068800000000000,207,25.7,80.0,2000,21.9,1,0.0,1.0,0.0
1535068800000000000,82,25.4,85.0,1453,22.6,1,0.0,1.0,0.0
1535068800000000000,61,24.8,87.0,1286,22.4,1,0.0,1.0,0.0
1535068800000000000,29,24.5,88.0,1433,22.3,1,0.0,1.0,0.0
1535068800000000000,44,24.6,88.0,1967,22.4,1,0.0,1.0,0.0
1535068800000000000,172,24.9,88.0,2000,22.7,1,0.0,1.0,0.0
1535068800000000000,399,24.2,88.0,2000,22.0,1,0.0,1.0,0.0
1535068800000000000,574,24.4,86.0,2000,21.8,1,0.0,1.0,0.0
1535068800000000000,482,24.8,85.0,2000,22.0,1,0.0,1.0,0.0
1535068800000000000,285,26.0,77.0,2000,21.6,1,0.0,1.0,0.0
1535068800000000000,414,26.2,76.0,1995,21.6,1,0.0,1.0,0.0
1535068800000000000,354,25.8,81.0,1828,22.2,1,0.0,1.0,0.0
1535068800000000000,273,25.8,78.0,2000,21.6,1,0.0,1.0,0.0
1535068800000000000,151,24.4,93.0,250,23.1,1,0.0,1.0,0.0
1535068800000000000,404,24.0,94.0,1188,22.9,1,0.0,1.0,0.0
1535068800000000000,454,24.6,85.0,1973,21.9,1,0.0,1.0,0.0
1535068800000000000,402,24.1,89.0,2000,22.1,1,0.0,1.0,0.0
1535068800000000000,904,23.8,95.0,1938,22.9,1,0.0,1.0,0.0
1535068800000000000,936,23.6,86.0,1275,21.1,1,0.0,1.0,0.0
1535068800000000000,1143,23.5,81.0,2000,20.0,1,0.0,1.0,0.0
1535068800000000000,1273,23.5,79.0,2000,19.6,1,0.0,1.0,0.0
1535068800000000000,1182,23.5,79.0,1860,19.6,1,0.0,1.0,0.0
1535068800000000000,1069,23.4,79.0,1990,19.5,1,0.0,1.0,0.0
1535155200000000000,968,23.2,81.0,1976,19.7,1,0.0,1.0,0.0
1535155200000000000,874,23.0,82.0,1922,19.7,1,0.0,1.0,0.0
1535155200000000000,700,22.9,82.0,1829,19.6,1,0.0,1.0,0.0
1535155200000000000,455,23.1,80.0,1849,19.4,1,0.0,1.0,0.0
1535155200000000000,305,23.2,79.0,1941,19.3,1,0.0,1.0,0.0
1535155200000000000,231,23.3,79.0,1592,19.4,1,0.0,1.0,0.0
1535155200000000000,317,23.5,79.0,1439,19.6,1,0.0,1.0,0.0
1535155200000000000,488,23.7,76.0,1281,19.2,1,0.0,1.0,0.0
1535155200000000000,713,24.1,78.0,1133,20.0,1,0.0,1.0,0.0
1535155200000000000,798,25.3,72.0,1220,19.8,1,0.0,1.0,0.0
1535155200000000000,847,26.3,67.0,1673,19.6,1,0.0,1.0,0.0
1535155200000000000,904,28.0,57.0,1827,18.6,1,0.0,1.0,0.0
1535155200000000000,1056,27.9,55.0,1922,18.0,1,0.0,1.0,0.0
1535155200000000000,1210,28.6,54.0,1925,18.3,1,0.0,1.0,0.0
1535155200000000000,1239,29.2,52.0,1735,18.3,1,0.0,1.0,0.0
1535155200000000000,1454,28.1,53.0,1953,17.6,1,0.0,1.0,0.0
1535155200000000000,1516,27.2,58.0,1987,18.2,1,0.0,1.0,0.0
1535155200000000000,1664,26.9,60.0,2000,18.4,1,0.0,1.0,0.0
1535155200000000000,1860,27.1,56.0,1987,17.5,1,0.0,1.0,0.0
1535155200000000000,1838,25.8,62.0,2000,17.9,1,0.0,1.0,0.0
1535155200000000000,1823,24.6,65.0,2000,17.5,1,0.0,1.0,0.0
1535155200000000000,1765,23.9,71.0,2000,18.3,1,0.0,1.0,0.0
1535155200000000000,1612,23.4,75.0,2000,18.7,1,0.0,1.0,0.0
1535155200000000000,1323,22.9,78.0,2000,18.8,1,0.0,1.0,0.0
1535241600000000000,1144,22.8,78.0,2000,18.7,1,0.0,1.0,0.0
1535241600000000000,759,22.5,80.0,2000,18.8,1,0.0,1.0,0.0
1535241600000000000,595,22.1,84.0,2000,19.2,1,0.0,1.0,0.0
1535241600000000000,425,21.6,85.0,1982,18.9,1,0.0,1.0,0.0
1535241600000000000,289,21.2,86.0,1724,18.7,1,0.0,1.0,0.0
1535241600000000000,187,20.7,88.0,1100,18.6,1,0.0,1.0,0.0
1535241600000000000,242,20.4,88.0,1064,18.3,1,0.0,1.0,0.0
1535241600000000000,380,20.7,85.0,1052,18.0,1,0.0,1.0,0.0
1535241600000000000,563,22.1,74.0,1479,17.2,1,0.0,1.0,0.0
1535241600000000000,717,24.2,64.0,1985,16.9,1,0.0,1.0,0.0
1535241600000000000,674,26.3,53.0,2000,15.9,1,0.0,1.0,0.0
1535241600000000000,781,28.0,46.0,1990,15.2,1,0.0,1.0,0.0
1535241600000000000,1056,28.9,42.0,1975,14.6,1,0.0,1.0,0.0
1535241600000000000,650,27.8,54.0,2000,17.6,1,0.0,1.0,0.0
1535241600000000000,416,25.8,69.0,1309,19.6,1,0.0,1.0,0.0
1535241600000000000,772,24.3,64.0,1931,17.0,1,0.0,1.0,0.0
1535241600000000000,1013,23.5,56.0,2000,14.2,1,0.0,1.0,0.0
1535241600000000000,1356,23.5,58.0,2000,14.7,1,0.0,1.0,0.0
1535241600000000000,1425,23.4,67.0,2000,16.9,1,0.0,1.0,0.0
1535241600000000000,1520,22.7,69.0,2000,16.7,1,0.0,1.0,0.0
1535241600000000000,1577,22.4,64.0,2000,15.2,1,0.0,1.0,0.0
1535241600000000000,1251,22.5,65.0,2000,15.5,1,0.0,1.0,0.0
1535241600000000000,755,21.2,81.0,1808,17.8,1,0.0,1.0,0.0
1535241600000000000,347,20.8,84.0,1078,17.9,1,0.0,1.0,0.0
1535328000000000000,324,20.5,85.0,2000,17.8,1,0.0,1.0,0.0
1535328000000000000,60,20.5,89.0,235,18.6,1,0.0,1.0,0.0
1535328000000000000,43,20.3,97.0,315,19.8,1,0.0,1.0,0.0
1535328000000000000,21,20.3,97.0,200,19.8,1,0.0,1.0,0.0
1535328000000000000,26,20.5,97.0,257,20.0,1,0.0,1.0,0.0
1535328000000000000,37,20.5,97.0,384,20.0,1,0.0,1.0,0.0
1535328000000000000,46,20.6,98.0,626,20.2,1,0.0,1.0,0.0
1535328000000000000,102,20.8,98.0,299,20.4,1,0.0,1.0,0.0
1535328000000000000,327,21.3,97.0,1029,20.7,1,0.0,1.0,0.0
1535328000000000000,74,21.5,97.0,1543,20.9,1,0.0,1.0,0.0
1535328000000000000,103,21.7,97.0,1249,21.1,1,0.0,1.0,0.0
1535328000000000000,147,22.0,96.0,602,21.3,1,0.0,1.0,0.0
1535328000000000000,136,22.6,90.0,1963,20.8,1,0.0,1.0,0.0
1535328000000000000,148,22.9,92.0,459,21.5,1,0.0,1.0,0.0
1535328000000000000,230,23.3,89.0,1435,21.3,1,0.0,1.0,0.0
1535328000000000000,576,24.4,87.0,1153,22.0,1,0.0,1.0,0.0
1535328000000000000,874,24.7,85.0,1143,22.0,1,0.0,1.0,0.0
1535328000000000000,1322,24.9,82.0,2000,21.6,1,0.0,1.0,0.0
1535328000000000000,1902,24.8,83.0,1947,21.7,1,0.0,1.0,0.0
1535328000000000000,1535,24.7,83.0,2000,21.6,1,0.0,1.0,0.0
1535328000000000000,1491,24.4,85.0,2000,21.7,1,0.0,1.0,0.0
1535328000000000000,1640,23.9,88.0,2000,21.7,1,0.0,1.0,0.0
1535328000000000000,1500,23.5,88.0,2000,21.3,1,0.0,1.0,0.0
1535328000000000000,1096,23.6,87.0,2000,21.3,1,0.0,1.0,0.0
1535414400000000000,859,23.5,88.0,2000,21.3,1,0.0,1.0,0.0
1535414400000000000,646,23.1,94.0,2000,22.0,1,0.0,1.0,0.0
1535414400000000000,480,23.2,88.0,2000,21.0,1,0.0,1.0,0.0
1535414400000000000,280,22.9,93.0,2000,21.7,1,0.0,1.0,0.0
1535414400000000000,199,22.6,95.0,1919,21.7,1,0.0,1.0,0.0
1535414400000000000,217,22.5,96.0,1605,21.8,1,0.0,1.0,0.0
1535414400000000000,577,22.5,90.0,1149,20.7,1,0.0,1.0,0.0
1535414400000000000,1162,22.6,88.0,2000,20.5,1,0.0,1.0,0.0
1535414400000000000,1697,23.4,83.0,1998,20.3,1,0.0,1.0,0.0
1535414400000000000,854,24.2,80.0,1708,20.5,1,0.0,1.0,0.0
1535414400000000000,663,25.4,75.0,1995,20.6,1,0.0,1.0,0.0
1535414400000000000,410,25.9,79.0,1900,21.9,1,0.0,1.0,0.0
1535414400000000000,24,25.2,89.0,340,23.2,1,0.0,1.0,0.0
1535414400000000000,30,24.6,97.0,765,24.0,1,0.0,1.0,0.0
1535414400000000000,125,24.9,97.0,766,24.3,1,0.0,1.0,0.0
1535414400000000000,121,25.2,96.0,1754,24.5,1,0.0,1.0,0.0
1535414400000000000,59,25.0,97.0,1181,24.4,1,0.0,1.0,0.0
1535414400000000000,38,24.8,96.0,564,24.1,1,0.0,1.0,0.0
1535414400000000000,95,24.3,97.0,105,23.7,1,0.0,1.0,0.0
1535414400000000000,83,23.9,98.0,1792,23.5,1,0.0,1.0,0.0
1535414400000000000,9,23.3,97.0,183,22.7,1,0.0,1.0,0.0
1535414400000000000,121,22.9,98.0,1146,22.5,1,0.0,1.0,0.0
1535414400000000000,63,22.9,97.0,2000,22.3,1,0.0,1.0,0.0
1535414400000000000,58,22.8,97.0,600,22.2,1,0.0,1.0,0.0
1535500800000000000,207,22.7,96.0,2000,22.0,1,0.0,1.0,0.0
1535500800000000000,333,22.8,97.0,2000,22.2,1,0.0,1.0,0.0
1535500800000000000,242,24.2,91.0,1735,22.6,1,0.0,1.0,0.0
1535500800000000000,170,24.5,87.0,1985,22.1,1,0.0,1.0,0.0
1535500800000000000,127,24.6,86.0,1968,22.0,1,0.0,1.0,0.0
1535500800000000000,108,24.6,87.0,1966,22.2,1,0.0,1.0,0.0
1535500800000000000,345,24.7,85.0,2000,22.0,1,0.0,1.0,0.0
1535500800000000000,851,25.0,85.0,2000,22.2,1,0.0,1.0,0.0
1535500800000000000,1519,25.3,83.0,1982,22.1,1,0.0,1.0,0.0
1535500800000000000,856,25.8,79.0,1963,21.8,1,0.0,1.0,0.0
1535500800000000000,635,26.4,78.0,2000,22.2,1,0.0,1.0,0.0
1535500800000000000,664,26.9,74.0,2000,21.8,1,0.0,1.0,0.0
1535500800000000000,641,27.4,72.0,1989,21.8,1,0.0,1.0,0.0
1535500800000000000,537,27.1,75.0,1972,22.2,1,0.0,1.0,0.0
1535500800000000000,488,26.8,77.0,1965,22.4,1,0.0,1.0,0.0
1535500800000000000,579,26.9,77.0,1937,22.5,1,0.0,1.0,0.0
1535500800000000000,192,27.0,76.0,1875,22.3,1,0.0,1.0,0.0
1535500800000000000,159,24.6,93.0,1451,23.3,1,0.0,1.0,0.0
1535500800000000000,56,23.9,96.0,991,23.2,1,0.0,1.0,0.0
1535500800000000000,23,23.5,97.0,323,22.9,1,0.0,1.0,0.0
1535500800000000000,18,23.4,98.0,70,23.0,1,0.0,1.0,0.0
1535500800000000000,21,23.7,98.0,410,23.3,1,0.0,1.0,0.0
1535500800000000000,73,24.3,97.0,1028,23.7,1,0.0,1.0,0.0
1535500800000000000,197,24.2,94.0,1808,23.1,1,0.0,1.0,0.0
1535587200000000000,213,24.7,94.0,1270,23.6,1,0.0,1.0,0.0
1535587200000000000,98,24.9,92.0,1125,23.5,1,0.0,1.0,0.0
1535587200000000000,79,24.7,96.0,337,24.0,1,0.0,1.0,0.0
1535587200000000000,80,24.1,97.0,1989,23.5,1,0.0,1.0,0.0
1535587200000000000,41,23.9,96.0,1797,23.2,1,0.0,1.0,0.0
1535587200000000000,72,24.0,97.0,1347,23.4,1,0.0,1.0,0.0
1535587200000000000,284,24.2,96.0,1206,23.5,1,0.0,1.0,0.0
1535587200000000000,761,24.3,96.0,1025,23.6,1,0.0,1.0,0.0
1535587200000000000,1301,24.6,96.0,883,23.9,1,0.0,1.0,0.0
1535587200000000000,835,25.0,92.0,782,23.6,1,0.0,1.0,0.0
1535587200000000000,585,26.1,81.0,860,22.5,1,0.0,1.0,0.0
1535587200000000000,708,26.2,82.0,834,22.8,1,0.0,1.0,0.0
1535587200000000000,758,27.0,74.0,915,21.9,1,0.0,1.0,0.0
1535587200000000000,854,28.2,66.0,1006,21.2,1,0.0,1.0,0.0
1535587200000000000,826,27.5,66.0,989,20.5,1,0.0,1.0,0.0
1535587200000000000,970,27.2,69.0,963,21.0,1,0.0,1.0,0.0
1535587200000000000,1124,27.6,68.0,1038,21.1,1,0.0,1.0,0.0
1535587200000000000,1420,26.8,73.0,916,21.5,1,0.0,1.0,0.0
1535587200000000000,1726,26.1,72.0,1066,20.6,1,0.0,1.0,0.0
1535587200000000000,1604,25.1,74.0,1105,20.1,1,0.0,1.0,0.0
1535587200000000000,1587,24.9,70.0,1377,19.0,1,0.0,1.0,0.0
1535587200000000000,1623,24.8,72.0,1298,19.4,1,0.0,1.0,0.0
1535587200000000000,1508,24.6,71.0,1319,18.9,1,0.0,1.0,0.0
1535587200000000000,1153,24.3,71.0,1549,18.6,1,0.0,1.0,0.0
1535673600000000000,850,23.9,75.0,1192,19.1,1,0.0,1.0,0.0
1535673600000000000,645,23.7,77.0,1099,19.4,1,0.0,1.0,0.0
1535673600000000000,380,23.4,79.0,1045,19.5,1,0.0,1.0,0.0
1535673600000000000,296,23.3,81.0,1068,19.8,1,0.0,1.0,0.0
1535673600000000000,169,23.2,83.0,1102,20.1,1,0.0,1.0,0.0
1535673600000000000,216,23.1,84.0,1022,20.2,1,0.0,1.0,0.0
1535673600000000000,435,22.9,83.0,1239,19.8,1,0.0,1.0,0.0
1535673600000000000,817,22.9,83.0,1127,19.8,1,0.0,1.0,0.0
1535673600000000000,1588,23.1,80.0,1066,19.4,1,0.0,1.0,0.0
1535673600000000000,1035,24.1,69.0,1662,18.0,1,0.0,1.0,0.0
1535673600000000000,784,25.5,53.0,1843,15.2,1,0.0,1.0,0.0
1535673600000000000,857,26.7,51.0,1925,15.7,1,0.0,1.0,0.0
1535673600000000000,970,27.8,47.0,1905,15.4,1,0.0,1.0,0.0
1535673600000000000,953,28.7,46.0,1815,15.9,1,0.0,1.0,0.0
1535673600000000000,975,29.3,41.0,1928,14.6,1,0.0,1.0,0.0
1535673600000000000,1102,30.3,41.0,1864,15.5,1,0.0,1.0,0.0
1535673600000000000,1360,29.7,51.0,2000,18.4,1,0.0,1.0,0.0
1535673600000000000,1714,29.1,49.0,1969,17.2,1,0.0,1.0,0.0
1535673600000000000,2024,28.4,57.0,2000,19.0,1,0.0,1.0,0.0
1535673600000000000,2022,26.5,69.0,2000,20.3,1,0.0,1.0,0.0
1535673600000000000,1803,25.4,74.0,2000,20.4,1,0.0,1.0,0.0
1535673600000000000,1759,24.5,78.0,2000,20.4,1,0.0,1.0,0.0
1535673600000000000,1659,24.1,80.0,1852,20.4,1,0.0,1.0,0.0
1535673600000000000,1300,23.8,81.0,1893,20.3,1,0.0,1.0,0.0
1515456000000000000,1061,23.2,83.0,1887,20.1,1,0.0,0.0,0.0
1515456000000000000,963,22.7,83.0,1940,19.6,1,0.0,0.0,0.0
1515456000000000000,775,22.0,86.0,1703,19.5,1,0.0,0.0,0.0
1515456000000000000,512,21.6,87.0,1579,19.3,1,0.0,0.0,0.0
1515456000000000000,337,21.2,88.0,1183,19.1,1,0.0,0.0,0.0
1515456000000000000,259,21.1,87.0,1116,18.8,1,0.0,0.0,0.0
1515456000000000000,361,20.9,87.0,1198,18.6,1,0.0,0.0,0.0
1515456000000000000,509,21.1,81.0,1738,17.7,1,0.0,0.0,0.0
1515456000000000000,802,22.3,64.0,2000,15.1,1,0.0,0.0,0.0
1515456000000000000,913,24.1,56.0,1956,14.7,1,0.0,0.0,0.0
1515456000000000000,850,26.0,54.0,2000,15.9,1,0.0,0.0,0.0
1515456000000000000,969,27.6,47.0,2000,15.2,1,0.0,0.0,0.0
1515456000000000000,1071,28.9,46.0,1966,16.1,1,0.0,0.0,0.0
1515456000000000000,1276,29.4,48.0,1942,17.2,1,0.0,0.0,0.0
1515456000000000000,1333,29.7,42.0,2000,15.4,1,0.0,0.0,0.0
1515456000000000000,1426,30.0,45.0,2000,16.7,1,0.0,0.0,0.0
1515456000000000000,1580,30.5,41.0,1930,15.7,1,0.0,0.0,0.0
1515456000000000000,1698,29.6,42.0,2000,15.3,1,0.0,0.0,0.0
1515456000000000000,1731,28.8,46.0,2000,16.0,1,0.0,0.0,0.0
1515456000000000000,1730,27.8,48.0,2000,15.7,1,0.0,0.0,0.0
1515456000000000000,1391,26.9,49.0,2000,15.2,1,0.0,0.0,0.0
1515456000000000000,1093,26.0,52.0,2000,15.3,1,0.0,0.0,0.0
1515456000000000000,980,25.1,53.0,2000,14.8,1,0.0,0.0,0.0
1515456000000000000,1459,24.4,54.0,2000,14.4,1,0.0,0.0,0.0
1518134400000000000,1307,23.5,56.0,2000,14.2,1,0.0,0.0,0.0
1518134400000000000,918,22.8,59.0,2000,14.3,1,0.0,0.0,0.0
1518134400000000000,603,22.0,60.0,2000,13.8,1,0.0,0.0,0.0
1518134400000000000,439,21.5,61.0,2000,13.6,1,0.0,0.0,0.0
1518134400000000000,254,21.1,62.0,2000,13.5,1,0.0,0.0,0.0
1518134400000000000,178,20.6,65.0,2000,13.7,1,0.0,0.0,0.0
1518134400000000000,248,20.2,66.0,2000,13.6,1,0.0,0.0,0.0
1518134400000000000,387,20.2,65.0,2000,13.4,1,0.0,0.0,0.0
1518134400000000000,573,21.3,57.0,2000,12.4,1,0.0,0.0,0.0
1518134400000000000,713,23.4,52.0,1997,12.9,1,0.0,0.0,0.0
1518134400000000000,792,25.0,47.0,2000,12.8,1,0.0,0.0,0.0
1518134400000000000,928,26.5,44.0,1958,13.2,1,0.0,0.0,0.0
1518134400000000000,1061,27.5,43.0,1959,13.7,1,0.0,0.0,0.0
1518134400000000000,1232,28.5,42.0,1990,14.3,1,0.0,0.0,0.0
1518134400000000000,1353,29.1,43.0,2000,15.2,1,0.0,0.0,0.0
1518134400000000000,1482,29.3,43.0,1958,15.4,1,0.0,0.0,0.0
1518134400000000000,1705,29.3,44.0,1997,15.7,1,0.0,0.0,0.0
1518134400000000000,1856,28.8,47.0,1998,16.3,1,0.0,0.0,0.0
1518134400000000000,1884,27.9,52.0,2000,17.1,1,0.0,0.0,0.0
1518134400000000000,1797,27.3,54.0,2000,17.1,1,0.0,0.0,0.0
1518134400000000000,1694,26.9,56.0,2000,17.3,1,0.0,0.0,0.0
1518134400000000000,1637,26.2,62.0,2000,18.3,1,0.0,0.0,0.0
1518134400000000000,1450,25.7,64.0,2000,18.3,1,0.0,0.0,0.0
1518134400000000000,1034,25.1,65.0,2000,18.0,1,0.0,0.0,0.0
1520553600000000000,754,24.7,67.0,2000,18.1,1,0.0,0.0,0.0
1520553600000000000,521,24.5,68.0,2000,18.1,1,0.0,0.0,0.0
1520553600000000000,320,24.3,68.0,2000,18.0,1,0.0,0.0,0.0
1520553600000000000,210,24.2,70.0,2000,18.3,1,0.0,0.0,0.0
1520553600000000000,152,24.0,70.0,2000,18.1,1,0.0,0.0,0.0
1520553600000000000,263,23.9,70.0,2000,18.0,1,0.0,0.0,0.0
1520553600000000000,649,23.8,71.0,2000,18.2,1,0.0,0.0,0.0
1520553600000000000,1261,23.9,71.0,2000,18.3,1,0.0,0.0,0.0
1520553600000000000,1506,24.2,70.0,2000,18.3,1,0.0,0.0,0.0
1520553600000000000,711,23.6,86.0,336,21.1,1,0.0,0.0,0.0
1520553600000000000,433,23.3,89.0,1716,21.3,1,0.0,0.0,0.0
1520553600000000000,442,23.7,86.0,1798,21.2,1,0.0,0.0,0.0
1520553600000000000,666,23.9,83.0,1901,20.8,1,0.0,0.0,0.0
1520553600000000000,723,24.9,78.0,1910,20.7,1,0.0,0.0,0.0
1520553600000000000,529,25.6,77.0,1930,21.2,1,0.0,0.0,0.0
1520553600000000000,136,25.7,81.0,1825,22.1,1,0.0,0.0,0.0
1520553600000000000,38,25.5,91.0,403,23.9,1,0.0,0.0,0.0
1520553600000000000,22,22.7,96.0,452,22.0,1,0.0,0.0,0.0
1520553600000000000,112,21.9,97.0,757,21.3,1,0.0,0.0,0.0
1520553600000000000,72,21.7,97.0,1154,21.1,1,0.0,0.0,0.0
1520553600000000000,150,21.5,97.0,2000,20.9,1,0.0,0.0,0.0
1520553600000000000,109,21.6,97.0,646,21.0,1,0.0,0.0,0.0
1520553600000000000,378,21.7,97.0,440,21.1,1,0.0,0.0,0.0
1520553600000000000,484,21.7,97.0,838,21.1,1,0.0,0.0,0.0
1523232000000000000,498,21.4,97.0,404,20.8,1,0.0,0.0,0.0
1523232000000000000,484,21.3,97.0,570,20.7,1,0.0,0.0,0.0
1523232000000000000,323,20.9,96.0,970,20.2,1,0.0,0.0,0.0
1523232000000000000,222,20.6,97.0,500,20.1,1,0.0,0.0,0.0
1523232000000000000,185,20.4,97.0,704,19.9,1,0.0,0.0,0.0
1523232000000000000,218,20.2,97.0,528,19.7,1,0.0,0.0,0.0
1523232000000000000,596,20.0,97.0,647,19.5,1,0.0,0.0,0.0
1523232000000000000,1263,20.1,97.0,443,19.6,1,0.0,0.0,0.0
1523232000000000000,1849,20.5,90.0,490,18.7,1,0.0,0.0,0.0
1523232000000000000,1068,21.6,81.0,1669,18.1,1,0.0,0.0,0.0
1523232000000000000,812,23.1,73.0,2000,17.9,1,0.0,0.0,0.0
1523232000000000000,928,24.5,64.0,2000,17.2,1,0.0,0.0,0.0
1523232000000000000,983,25.8,57.0,2000,16.6,1,0.0,0.0,0.0
1523232000000000000,985,26.5,58.0,2000,17.5,1,0.0,0.0,0.0
1523232000000000000,975,27.4,52.0,1998,16.6,1,0.0,0.0,0.0
1523232000000000000,1158,26.7,51.0,2000,15.7,1,0.0,0.0,0.0
1523232000000000000,1381,27.1,47.0,2000,14.8,1,0.0,0.0,0.0
1523232000000000000,1801,27.6,47.0,2000,15.2,1,0.0,0.0,0.0
1523232000000000000,2024,26.8,53.0,2000,16.4,1,0.0,0.0,0.0
1523232000000000000,2024,25.1,49.0,2000,13.6,1,0.0,0.0,0.0
1523232000000000000,1960,23.7,49.0,2000,12.3,1,0.0,0.0,0.0
1523232000000000000,1934,22.9,55.0,2000,13.3,1,0.0,0.0,0.0
1523232000000000000,1706,22.2,58.0,2000,13.5,1,0.0,0.0,0.0
1523232000000000000,1212,21.7,60.0,2000,13.5,1,0.0,0.0,0.0
1525824000000000000,971,21.1,64.0,2000,14.0,1,0.0,0.0,0.0
1525824000000000000,739,20.9,66.0,2000,14.3,1,0.0,0.0,0.0
1525824000000000000,491,20.6,72.0,2000,15.3,1,0.0,0.0,0.0
1525824000000000000,375,20.2,77.0,2000,16.0,1,0.0,0.0,0.0
1525824000000000000,219,19.9,81.0,2000,16.5,1,0.0,0.0,0.0
1525824000000000000,248,19.7,82.0,2000,16.5,1,0.0,0.0,0.0
1525824000000000000,669,19.8,82.0,2000,16.6,1,0.0,0.0,0.0
1525824000000000000,1431,19.8,79.0,2000,16.0,1,0.0,0.0,0.0
1525824000000000000,1988,21.2,69.0,2000,15.2,1,0.0,0.0,0.0
1525824000000000000,1175,23.4,59.0,1974,14.9,1,0.0,0.0,0.0
1525824000000000000,836,25.4,49.0,1996,13.9,1,0.0,0.0,0.0
1525824000000000000,925,26.4,47.0,2000,14.1,1,0.0,0.0,0.0
1525824000000000000,1058,27.1,44.0,2000,13.7,1,0.0,0.0,0.0
1525824000000000000,1027,27.3,46.0,1983,14.6,1,0.0,0.0,0.0
1525824000000000000,977,27.9,42.0,1914,13.7,1,0.0,0.0,0.0
1525824000000000000,1114,28.1,43.0,1929,14.3,1,0.0,0.0,0.0
1525824000000000000,1396,28.2,37.0,1987,12.1,1,0.0,0.0,0.0
1525824000000000000,1855,27.7,40.0,2000,12.8,1,0.0,0.0,0.0
1525824000000000000,2024,27.0,45.0,2000,14.0,1,0.0,0.0,0.0
1525824000000000000,2024,25.4,55.0,2000,15.6,1,0.0,0.0,0.0
1525824000000000000,1919,24.5,64.0,2000,17.2,1,0.0,0.0,0.0
1525824000000000000,1825,23.9,75.0,1975,19.1,1,0.0,0.0,0.0
1525824000000000000,1665,23.6,82.0,1673,20.3,1,0.0,0.0,0.0
1525824000000000000,1198,23.0,83.0,1469,19.9,1,0.0,0.0,0.0
1528502400000000000,951,22.5,83.0,1593,19.4,1,0.0,0.0,0.0
1528502400000000000,734,21.9,85.0,1410,19.2,1,0.0,0.0,0.0
1528502400000000000,528,21.6,86.0,1353,19.1,1,0.0,0.0,0.0
1528502400000000000,319,21.5,85.0,1282,18.8,1,0.0,0.0,0.0
1528502400000000000,214,21.6,87.0,951,19.3,1,0.0,0.0,0.0
1528502400000000000,246,21.7,87.0,846,19.4,1,0.0,0.0,0.0
1528502400000000000,673,21.4,84.0,1506,18.5,1,0.0,0.0,0.0
1528502400000000000,1389,20.9,83.0,1388,17.8,1,0.0,0.0,0.0
1528502400000000000,1968,21.8,77.0,1419,17.5,1,0.0,0.0,0.0
