Date,Rented Bike Count,Hour,Temperature(∞C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(∞C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday
1514073600000000000,161,2,5.308818491360213,80.7294520691183,0.9729452069118294,184,2.2364726034559146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,587,7,18.80681220856902,56.58660853062372,1.7241047962235436,1996,8.817292587654524,0.5368791810505242,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1520640000000000000,606,2,13.003299621479787,77.7025013518579,1.185949972962842,1958,9.143799891851367,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514937600000000000,146,5,1.7538703889413698,87.1929943533388,1.9306480552931515,1082,-0.18833632380292298,0.023075307403908684,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,380,4,19.13052975712146,70.60816801599188,1.5435099190404873,1158,13.604326720639675,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537660800000000000,1076,18,18.80448065588808,41.06464505004954,1.8810967821393187,2000,5.012929010009908,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1520640000000000000,881,17,15.169192772374178,66.9891738326821,0.6,1975,8.946811015564238,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,29,5,-1.05199576308496,85.60473329768556,2.297880608329101,379,-3.118580010694334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,222,5,-0.46583583555944846,73.56430716193813,0.7,808,-4.60767696285464,0.013589232095154676,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,1431,9,17.825886633635825,58.269042561513444,1.179695145938516,2000,8.824873338052026,0.13593902918770323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518825600000000000,75,7,-4.079572628690308,26.88846786384108,2.807895146231396,1999,-20.922306427231785,0.5127322428621715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,1,12.0,58.0,0.7,2000,3.9,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,709,5,20.999960825638468,62.90923336131466,1.9545383319342668,1049,13.542423055322377,0.7381611626093738,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1534291200000000000,823,12,31.58992132272925,64.83345254131932,1.6032880342986606,1693,24.10328803429866,0.5636454476451622,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514160000000000000,116,6,-2.5685537069247615,45.45283337474693,2.984276853462381,1961,-12.963521286863198,0.36364758987770096,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514073600000000000,76,10,3.9240872983464437,87.0281557221598,2.0245049155455668,450,1.9188737711136084,0.13353495872103605,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,3,11.391496273162808,64.71092690543954,0.9047743447946685,2000,4.8,0.0792541235914952,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,142,15,0.08035411640173887,43.85665862427822,2.0995573544978265,1620,-12.126897693135662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,73,6,0.19177045253136993,75.2468864240589,3.3762830149900935,607,-4.553720202696475,0.04536289450363232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,58,3,-0.16725672376478173,91.3856927462741,1.9609881825490039,171,-1.3955016300785674,0.04170354523529886,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,145,2,-0.9791782852447652,78.27506971146859,0.651671314097906,748,-4.224164342951047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,25,4,-5.406538123507072,28.217408551060075,2.4130365795759694,1999,-20.98696342042403,0.0043481710212015245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,1140,9,18.47609117468553,54.60848647249125,1.4257023424667445,1911,7.740765044516336,1.3118948655879519,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1536537600000000000,0,1,12.111488437294726,57.928837167684215,0.728465132926313,2000,3.987767493189465,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1536537600000000000,0,13,18.148125357607373,41.00576813043886,1.533141062318705,2000,4.474927898369514,0.6140056396919152,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1534291200000000000,318,4,28.842654047679336,72.49590670924421,0.5116329220943645,1832,23.314691904641325,0.032184417794408504,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1528243200000000000,1031,8,20.330835132047476,69.28693816659592,1.2638115794828262,1213,14.454175660237365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537660800000000000,355,3,15.908910183767365,69.45544908116318,0.861880786231457,2000,10.262871528261126,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,200,13,1.4116093293976686,44.41953353011657,2.6337932271363096,1580,-10.9608060098062,0.17119542497499007,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,247,5,1.9015455076867824,81.73955369145128,1.836863184662349,822,-1.8720663617277022,0.5722667365705771,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1536537600000000000,0,2,11.516335308648014,64.78049941764526,1.1175600465883795,2000,5.057070151412233,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,744,20,17.55689729357844,47.31165910373287,0.9899209950603395,2000,6.084347621734507,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,727,8,19.242661975525245,59.08541681628994,2.328032359195462,1945,10.998773126535898,0.9910902563317747,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,496,2,15.673678199379008,54.521867540467156,0.8683909968950483,1362,10.868390996895048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,1378,12,26.421527389546885,52.58676667131283,3.2638169560975245,665,15.741323332868717,2.0635116299651166,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514678400000000000,53,6,-0.688380293126275,80.535211725051,2.3907277414630084,433,-3.6325116722844415,0.19719481547691414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1528243200000000000,740,2,19.995579303780474,66.02210348109763,1.26486276584148,1422,13.420884139243906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518739200000000000,91,9,-0.7359342834726483,29.194216262057807,1.1961156747588437,1958,-17.550479128167215,1.1903850125305522,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,576,17,15.481232982535948,55.64879912111108,0.5367293859150318,2000,6.457105701405222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,145,5,16.480431225256233,66.57899380773546,0.857136554664474,2000,10.16315092883968,0.01323162318545712,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,1401,13,26.569846420916676,52.19465888723177,3.2996181016005774,657,15.780534111276824,2.103148612486354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537833600000000000,285,5,12.0,65.34170034624798,0.8658299653752028,1994,5.576882577905794,0.2743724740314021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1534291200000000000,947,16,33.595126049202236,55.01545399033437,3.895839310294592,1929,23.299524492605098,0.8589776591009568,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537747200000000000,466,12,15.34690624102906,57.822173372930855,1.8494829398657329,2000,6.851805409552604,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514764800000000000,93,3,-4.171708161284778,48.29270403211944,0.9141459193576112,1908,-13.498532153254917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,172,20,-1.5089677348427843,37.73096795471647,1.0318612928050255,1913,-14.426361237836604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537747200000000000,499,5,16.42942280351041,57.0,0.8537306416381895,2000,7.807461283276379,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,53,7,-3.3999494569372253,45.666835143542585,1.5941265664228426,1942,-13.558734335771575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,218,15,0.28573832007013655,34.87800774622172,1.749484386361991,1901,-13.475601549244344,0.00874570321968326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,598,7,30.162667764918424,67.98954747177595,0.8744150080640138,1835,23.516973507257614,0.2556146785884862,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518652800000000000,144,10,0.24732683597763128,24.963472105067908,3.0527263065003996,2000,-18.24912665948522,0.6854685557442081,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,80,7,-2.0508323244917586,85.9621787111475,1.4529498043934908,353,-4.058396582262257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514073600000000000,128,22,0.12248372613842305,63.38559691562096,3.147831005533635,868,-6.009469759340231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514937600000000000,66,6,2.380602111408995,90.75518310872803,3.8612042228179897,352,0.9438795777182011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1536537600000000000,0,4,12.057864617929024,63.41625184572642,1.1609133905489837,2000,5.219288205976341,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1515110400000000000,1214,11,19.971833912152498,74.35258321300432,1.3305977809865517,542,15.127051664260087,0.09223911239462063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1536537600000000000,0,15,17.64824726124857,41.47287085115602,1.9714107157398872,2000,4.109891483404624,0.4054883246791917,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1514678400000000000,70,7,-0.35118090192650464,79.94489124342978,2.5929145884409723,428,-3.4102344833630402,0.2670862600701582,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,209,6,-2.8682123989855555,43.539927064790845,0.7,1970,-13.607831362139935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,534,12,28.559895247370044,71.39580989480164,0.9203142578898769,1885,22.79895247370041,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1513900800000000000,118,7,0.8737301751787481,71.94387195884057,0.8880106700966188,862,-3.590301835111108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,74,1,-3.63508069583884,35.22551875896397,1.9724365961266255,1943,-16.762413540172673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,1203,9,17.560200403935884,58.53005448922363,1.109927144329857,1931,8.10464480318656,0.440391624648513,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518652800000000000,34,4,-2.336098536489318,33.127802927021364,3.0872197072978635,2000,-16.397757658382908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,152,9,0.31350534931749463,23.272339313767475,3.714378569656791,2000,-19.315901777593627,1.17243910376171,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,277,5,17.846560255037932,85.0,0.5301596174431008,267,15.246560255037933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1515110400000000000,309,6,18.36823827794575,83.15880861027125,0.9472953111782996,368,15.372382129154069,0.04326799765862549,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,544,5,20.671559858237718,63.67188276988906,1.4059364122155316,1114,13.388541148674062,0.6708581706671954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518825600000000000,13,5,-5.7,31.0,2.3,1999,-20.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,58,13,-3.2456849926911984,46.515534026311684,2.3031068052623374,1638,-13.141887786259453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518652800000000000,139,4,-0.13956810279654608,31.825794946549223,2.868602278371675,1993,-15.417960376849393,0.782065973437098,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,46,5,-0.4364315223624118,79.40663880557557,2.9025449552311144,484,-4.118672238884887,0.0839004179163666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537660800000000000,509,5,17.4310535210897,62.5538860993731,1.0482037966875632,2000,9.395829026352448,0.4121955909275603,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514073600000000000,31,10,4.315455440282838,89.23718276132223,0.8,362,2.621652567169877,0.056289199254728486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,149,9,-1.6492225600343575,23.645430291010605,3.6067121672774123,2000,-20.21755785815917,0.38616231308474025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518825600000000000,34,4,-5.101275699212987,29.414766351089384,2.823154206113827,2000,-20.264630841222765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,872,7,14.267005545175218,72.96268172095863,0.9116201229256164,1980,9.37302792624463,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,331,5,18.527781560656155,73.0,1.141672340984232,1033,13.527781560656155,0.05166553180315363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1528243200000000000,410,4,19.67917246556945,66.84337680724616,0.9101545897860805,1161,13.232185507743296,0.1280547106263188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1520640000000000000,572,4,13.088988942177274,76.08369198335933,0.6594716281026413,1913,8.806607958678072,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1515110400000000000,490,2,18.1765917800995,85.0,0.7414794502487523,345,15.5765917800995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514937600000000000,219,8,1.1354391204449885,73.77195602224941,3.1129815392212703,816,-4.20373670825305,0.4761749015438871,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514678400000000000,116,13,-1.64219111136341,63.945222215914754,1.7706553083336098,1110,-8.287088643559184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,10,14.08479266900717,55.73392101194873,0.8812863190441017,2000,5.259647392830763,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1514160000000000000,87,5,-2.9694268307428944,48.554146459431536,3.1541402461143413,1997,-12.372609723656327,0.13299328626841012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,1,11.843165648666117,58.78417175666941,0.7130695292778235,2000,3.9392085878334706,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1514937600000000000,21,4,1.8037854670860578,97.0,1.7113564012581728,542,1.3037854670860576,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1526947200000000000,472,6,16.938357966271095,32.429443028876584,0.6544259191851266,1619,10.757376531975211,0.514753063950422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,1844,18,24.66979524532924,56.48464158878055,3.0071103621503954,1457,15.40307168224389,0.48940273247682675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1515110400000000000,216,3,18.01756224448367,85.0,0.34390561120917934,282,15.417562244483673,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,141,11,-0.4603901932464065,27.034971311884377,2.598251434405781,2000,-17.544653102898437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1513900800000000000,168,11,2.268087606040615,71.82472018759971,1.5443438811868522,851,-2.284496337679473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,191,12,-2.091831170843739,43.1486920208259,1.0723038031238852,1925,-12.919527367719853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,14,17.89259807731064,42.32220576806807,1.3169448557982981,2000,4.630787379831915,0.7668015361008089,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1537747200000000000,501,9,18.537423729180414,37.0380338957371,3.444442034177114,1971,2.8868461012326785,1.9239020340688926,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,733,6,17.949140793077788,25.90437377293813,1.2180874754587627,1550,10.823889752648078,0.6735137180963913,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537747200000000000,149,3,14.976253326977123,67.36455560852399,0.8237466730228784,2000,8.923746673022878,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,167,3,12.124623045820824,68.64393415479765,0.5,2000,6.453409876780354,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537660800000000000,526,1,16.10519718382931,70.42204224256034,0.9844084485120683,2000,10.663306336384052,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,189,14,20.87207944276997,71.95616912360961,2.629870597775375,691,15.572079442769969,0.29641242831897885,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1526947200000000000,248,9,16.4075163214895,40.19000852310631,0.5271397482877147,949,12.992903775684278,0.025929037756842778,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518825600000000000,171,11,-1.5538243131785476,17.715914729477955,1.5650831572252686,1998,-23.050308738381883,2.1316104015263875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,100,8,-0.33383122551951017,77.06190337618975,1.7,516,-3.88761932476205,0.43214505502815603,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,336,4,15.5,0.0,0.5930384031718821,1564,10.4,0.032088479048435384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514160000000000000,107,2,-2.016541623199541,52.566916753600914,3.796841727520642,1877,-10.403158272479358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537833600000000000,239,3,12.86540519667533,66.41356339360564,0.5135331524552543,2000,6.659400542634238,0.034960643842740335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1515110400000000000,703,17,19.323355451026227,76.36454975746193,0.9280379146455161,397,14.996265402518613,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537833600000000000,469,6,15.035195386635824,58.140126598275494,0.9176874385278657,2000,5.815237586060988,0.6474155297181918,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,359,1,13.4370918580845,61.57786148658913,0.7526641554023261,2000,6.115778614865891,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1520640000000000000,636,7,11.8,74.80533152199706,1.0200592391333008,1694,7.4410070652661116,0.3917097282468266,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514160000000000000,110,2,-2.1782017438468415,53.83522965226022,3.868440407126393,1593,-10.268697092444611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,152,3,-4.052202727738016,45.52202727738016,0.9270925175183089,2000,-14.131057132115512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,69,2,-3.7577541999952206,34.54927371429937,1.7070279142945908,1938,-17.115508399990443,0.1352178857101889,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,678,2,13.2,77.0,1.2,1972,9.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514764800000000000,184,1,-3.5786517466269534,42.19422177125837,0.8194221771258372,2000,-14.580577822874162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1520640000000000000,261,5,11.459094142735816,83.70452928632092,0.41818828547163306,1762,8.714773535683953,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1528243200000000000,334,5,19.471567240627607,70.91936923875701,1.599393781285786,1029,13.890724486447272,0.20156110499541446,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518825600000000000,166,11,-1.4399437897327256,21.262728662246232,3.45630097135826,1999,-21.560590700663067,0.9919845175336652,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,1,11.734600581652412,60.490495637606905,0.5786122455270694,2000,4.203137027407415,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,101,4,-1.663103828268298,30.089559001243572,2.3273627332504283,1950,-17.482005694271727,0.6001650109591188,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1518739200000000000,41,6,-4.3487021970266575,34.948087881066286,1.1870219702665712,1955,-17.566871438653457,0.3077868178400572,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514160000000000000,114,2,-1.8,53.0,4.1,1825,-10.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514160000000000000,114,2,-1.801892825403137,52.974762327958175,4.084857396774904,1826,-10.108202243413594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514678400000000000,156,13,-1.3130423219820804,63.59422409699519,1.0718844819399038,1189,-8.294197502583042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1526947200000000000,196,13,16.218557707795636,48.08809275247716,0.6447263301695665,882,12.721494132878208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1534291200000000000,669,2,29.5,68.0,0.4,1949,22.9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1536537600000000000,0,6,11.903927934293856,59.98690688568715,1.0008728742875235,1918,4.3004364371437624,0.2762002021453449,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1518825600000000000,149,16,-1.8818198873831058,31.667982706623388,2.7324121053636294,2000,-16.464824210727258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514764800000000000,60,4,-4.3512030742771595,53.7560153713858,0.8731953885842607,1836,-12.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1528243200000000000,1242,13,21.019764103703736,70.27162256592598,2.1543245131851947,1068,15.37408861688893,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1537747200000000000,130,4,14.769421430600637,67.47768572240255,0.743305716720765,2000,8.764958575081147,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518652800000000000,112,9,-0.6419610071478461,27.290458704788513,2.790326834524641,2000,-17.75479702165852,0.0838692661901436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,17,15.249442418029869,57.0358702904844,1.620067835058396,2000,6.734755126544133,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1537833600000000000,342,5,12.308923731035112,63.64791769458667,0.9469443073884439,1993,5.5267711931053345,0.3352082305413329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1518739200000000000,73,4,-2.39264021842113,33.282295340374176,1.6493052056786501,1990,-16.973957808517977,0.4942357262465149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1514073600000000000,141,14,2.1817079244943267,73.19207445566107,2.014024179982733,422,-2.1323162554884068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1515110400000000000,252,4,18.049509720042686,84.66993519971544,0.8495097200426844,363,15.383496759985773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537747200000000000,365,9,17.73457299397618,43.227306382601704,2.7399314590069603,2000,4.60276490875669,1.6428871823980202,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,808,7,18.595683180668956,50.50851505301983,0.7814653468597095,1806,11.540514856035932,0.9287049542006871,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1514678400000000000,128,14,-0.6003484429660536,48.78536539542575,1.2197212456271571,1488,-11.49691068111815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1536537600000000000,0,4,11.59905219533352,63.94355216527299,0.9536464652537481,2000,4.808941077542292,0.004470538771145671,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1520640000000000000,1140,12,15.624967844792144,67.0796769985776,1.4204516222538313,1987,9.310225811126916,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,690,1,15.787261317580736,73.12738682419264,0.8545644706987736,1308,10.912738682419263,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1537660800000000000,345,2,15.816403125982887,70.16403125982886,0.8410078149572164,2000,10.349209377948661,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1514764800000000000,115,6,-4.597909167229679,50.97909167229678,0.9690699359407445,2000,-13.249531345244366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,947,19,28.64899916201611,68.85100083798389,0.9957005865887237,1992,22.304299413411275,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1515110400000000000,531,2,18.2,85.0,0.8,355,15.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1518652800000000000,233,12,2.1496465405889627,20.53561721109312,2.8090266437434477,2000,-18.8870581757362,1.103860791784999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1537833600000000000,221,3,12.7,67.0,0.5,2000,6.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Holiday
1526947200000000000,979,3,17.109476243585046,67.6205810841006,1.082213584653161,1327,10.90236906089626,0.16719230426028575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1536537600000000000,0,4,10.8077877381069,64.0129795635115,0.8038938690534491,2000,4.210383650809198,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Holiday
1513900800000000000,230,7,0.13058020583362195,69.54129691249567,0.756473264722126,858,-4.7893970440283065,0.021529010291681097,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
1534291200000000000,263,4,28.690706461063723,73.0,0.66394030840442,1820,23.29070646106372,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1526947200000000000,553,2,16.111939991306546,73.84742963284943,1.1296848120779865,1263,11.366168881161375,0.023648406908338748,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1515110400000000000,820,7,20.718716943374222,69.88769833975465,1.0518716943374224,465,14.781416993403377,1.0830482856509163,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1528243200000000000,1236,8,24.910640757733063,55.27944938913482,2.015434278658617,1047,15.165799730959085,1.4958566808551295,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1514937600000000000,293,12,0.7899888484362325,56.49944242181162,3.32753066680036,1128,-8.147627313686346,0.8302614303528617,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Holiday
1534291200000000000,858,0,29.641852596891315,68.79073701554344,0.4418525968913128,1946,23.279073701554346,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Holiday
1518739200000000000,153,13,0.20283316747516666,46.77484435598676,3.1892465936890737,1978,-9.819682396926158,0.5272204276374836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Holiday
